word,polarity
mai rarrabewa,1
ba a fahimta ba,1
ba a bayyana ba,1
mara ado,-1
undecylenic acid,1
wanda ba za a iya biya ba,-1
ba a kare ba,-1
ba ta hanyar dimokiradiyya ba,1
wanda bashi da tabbas,1
a karkashin,-1
a karkashin hari,-1
karkashin wuta,-1
ƙarƙashin yanayin,-1
rashin nasara,1
mara aiki,-1
rashin ci gaba,-1
karkashin kasa,-1
ba aikin yi,-1
rashin sanin cikakken farashi,-1
bayyanawa,-1
fasa,-1
a karkashin,-1
a karkashin kulawa,-1
a hankali,1
jirgin karkashin ruwa,-1
rashin abinci mai gina jiki,-1
rashin abinci mai gina jiki,-1
rashin abinci mai gina jiki,-1
karamin aiki,-1
rashin biya,1
mai nunawa,1
kayan aiki,-1
rigar ruwa,-1
karancin ma'aikata,-1
fahimta,1
fahimta,1
kasa,1
rashin fahimta,1
rashin faɗi,-1
yi aiki,-1
karkashin,-1
mara ƙima,1
jirgin ruwa,1
sake rubutawa,-1
cancanta,1
wanda bai cancanta ba,-1
wanda ba a so,-1
wanda ba a so,-1
wanda ba a iya ganowa,1
mara kyau,-1
ba da tsari ba,1
babu gardama,1
ba damuwa,-1
rarrabu,-1
gyara,1
undogmatic,-1
undogmatical,-1
mara kyau,-1
ba da magani,-1
bai aikata ba,-1
babu shakka,1
ba a kwance ba,-1
mara rikitarwa,1
cire riga,1
mara nauyi,-1
mara girma,1
zazzabi mara kamari,-1
undulation,-1
mara kyau,1
ba albashi gudu,-1
mara dadi,1
ba damuwa,-1
rashin kwanciyar hankali,-1
m,-1
tattalin arziki,-1
mara tattalin arziki,-1
ba gyara ba,1
mara kunya,-1
unembellished,-1
rashin motsin rai,-1
rashin motsin rai,1
mara kyau,-1
wanda ba zai yiwu ba,-1
unenergetically,1
unengaged,-1
ba'a raye,-1
ba tare da bata lokaci ba,1
ba daidai ba,-1
ba daidai ba ga,-1
ba daidai ba,1
babu kayan aiki,-1
ba shakka,1
rashin da'a,-1
m,-1
daidai ba,1
ba daidai ba,1
wanda ba a misalta shi,-1
Ba'a cika ba,-1
wanda ba a bayyana ba,-1
ba dazuba,1
bashi da uzuri,-1
ba zato ba tsammani,-1
wanda ba'a bayyana ba,-1
rashin adalci,1
marasa aminci,-1
rashin aminci,1
bazawara,1
mara wayewa,1
unfastened,-1
rashin tsoro,1
unfeathered,-1
rashin,-1
rashin jin dadi,-1
rashin jin dadi,1
ba a tsara ba,-1
rashin abinci,-1
ba a bayyana ba,-1
ba a cika ba,-1
rashin tabbaci,-1
rashin dacewa,-1
rashin dacewa,-1
ba a daidaita ba,-1
wanda ba a ba shi ba,-1
bayana,-1
ba da alkawarin,-1
mara kyau,-1
bayyana,1
ba a tilasta shi,-1
unststed,-1
wanda ba za'a iya mantawa dashi ba,-1
wanda ba za'a iya mantawa dashi ba,1
gafartawa,-1
rashin sa'a,-1
rashin alheri,-1
mara tushe,-1
ba da kariya ba,-1
ba da kyauta ba,-1
rashin abota,-1
mara daɗi,-1
firgita,1
daskararre,-1
mara amfani,-1
bai cika ba,-1
ungainly,-1
ba a tattara ba,-1
marasa tsoron Allah,-1
ungrammically,1
rashin godiya,1
rashin godiya,-1
ba ango ba,-1
ba tare da nunawa ba,1
ba a kiyaye shi,-1
unguiculate,-1
unguiculated,-1
ungummed,-1
ba a sani ba,-1
lalacewa,-1
mara kulawa,1
rashin farin ciki,-1
rashin farin ciki,-1
rashin farin ciki,-1
unharmoniously,1
ba a warke ba,-1
mara lafiya,-1
rashin lafiya,-1
mara lafiya,-1
wanda ba a ji ba,-1
ba a ji ba,1
mara taimako,1
mara tsabta,1
iri daya,1
hada kan,-1
unilaterally,1
mara haske,1
wanda ba za a iya tsammani ba,1
unimaginatively,1
unimpeachably,1
rashin muhimmanci,-1
mara kyau,-1
unimpressionable,-1
unimpressively,1
ba a tsare ba,1
wanda ba'a zaba ba,1
mara tasiri,-1
ba da labari,-1
rashin sani,-1
mara tsari,-1
rashin fahimta,1
mara fahimta,1
ba da niyya ba,-1
ba da gangan ba,1
rashin sha'awa,1
ba tsoro,-1
ba'a gayyata ba,-1
hade,1
hade,1
uniparous,1
unipolar ciki,-1
hadin kai,1
duniya,-1
duniya saiti,-1
unjointed,-1
bisa zalunci,1
mara kyau,-1
unkemptness,-1
unkept,-1
unkeyed,-1
rashin kirki,1
ba da sani ba,-1
ba a sani ba,-1
ba a sani ba yawa,1
cirewa,1
cirewa,-1
ilimin jiki na haram,1
ba bisa doka ba,1
kwance,-1
fetur mara izini,-1
man fetur mara izini,-1
marasa lasisi,-1
ba da lasisi,-1
bai waye ba,1
wanda ba a iya so,-1
wanda ba zai yiwu ba,-1
mara haske,1
mara rubutu,-1
mara haske,-1
Ana saukewa,-1
ba a kwance ba,1
buše,1
kwance,1
kwance,1
rashin soyayya,-1
rashin sa'a,-1
rashin sa'a,-1
cirewa,1
mara kyau,-1
mara misaltuwa,-1
mara karami,1
wanda ba za'a iya sarrafa shi ba,-1
rashin kulawa,-1
unmanly,-1
ba a kula ba,-1
marasa aure,1
bugu,1
bugu,1
mara tsari,-1
unmelodiously,1
wanda ba a iya tunawa,-1
rashin nasara,1
mara izini,1
mara jin kai,1
unmeritorious,1
rashin tunani,-1
ba da hankali ba,1
babu kuskure,-1
wanda ba a iya canzawa,-1
unmolested,-1
mara motsi,-1
mara kyau,1
ba'a cire shi ba,1
marainiya,-1
ba al'ada ba,-1
m,-1
ba bisa al'ada ba,-1
ba dole ba,1
mara makwabta,-1
maras abokai,-1
unnerved,-1
unnerving,1
rashin abinci,-1
wanda ba zai yiwu ba,-1
ba tare da damuwa ba,1
ba da izini ba,-1
mara tsari,-1
mara tsari,-1
ba bisa ka'ida ba,1
unornamented,-1
rashin kulawa,1
unoxygenated,-1
ba a biya shi ba,1
ba a raba ba,-1
ba a shafa ba,-1
ba a shafa ba,-1
mara kishin kasa,1
wanda ba za a iya maganarsa ba,-1
bayana,-1
ba a bayyana ba,-1
ba a sanya shi ba,-1
wari mara dadi,-1
mara dadi,-1
rashin dadi,-1
unpledged,-1
ba a kwance ba,-1
unprecedentedly,1
ba tsammani,1
rashin nuna wariya,1
rashin mallaka,-1
wanda ba za a iya gabatar da shi ba,-1
maras kyau,1
rashin sani,1
wanda ba zai iya hanawa ba,-1
ba a sarrafa ba,-1
unprocurable,-1
mara amfani,1
mara riba,-1
ba da izini ba,-1
rashin yarda,-1
mara tsari,-1
mara tsari,1
rashin cancanta,-1
babu shakka,1
babu shakka,1
rashin nutsuwa,-1
ba karantawa,1
ba a sani ba,-1
ba gaskiya bane,1
ba a sani ba,-1
rashin hankali,-1
rashin hankali,-1
ba da hankali ba,1
rashin tabbaci,-1
wanda baza'a iya ganewa ba,1
ba a gane ba,-1
wanda ba za'a iya ganewa ba,1
ba a gane ba,-1
wanda ba a iya misaltawa,-1
ba a sake ba,-1
mara kyau,-1
wanda ba zai yiwu ba,-1
rashin sake halitta,-1
mara annashuwa,-1
ba tare da jinkiri ba,1
abin dogaro,1
ba tuba ba,1
mara wakilci,-1
ba tare da samarwa ba,1
mara gabatarwa,-1
ba tare da kiyayewa ba,1
mara hamayya,-1
mara sabuwa,-1
bai amsa ba,-1
hargitsi,-1
hanawa,1
ba tare da takura ba,1
mara iyaka,1
ba a sake dubawa ba,-1
bashi da lada,1
rashin adalci,1
unromantically,1
maras ƙarfi,1
mara tsari,-1
amintacce,-1
maras daraja,-1
rashin tsarkakewa,1
rashin tsafta,-1
ba a bayyana ba,-1
rashin cikawa,1
rashin gamsarwa,-1
unsaturated,-1
ba'a shirya ba,-1
ba da ilimin kimiyya ba,-1
ba lokaci ba,-1
mara lokaci,-1
wanda ba a iya gani,-1
unseeyn,-1
rashin sani,1
rashin son kai,1
rashin son kai,1
rashin yarda,-1
ba tare da jin dadi ba,1
mara amfani,-1
ba da daɗewa ba,-1
mara shinge,-1
ba a rufe ba,-1
inuwa,-1
mara girgiza,1
ba a kwance ba,-1
mara nauyi,-1
mara kyau,-1
mara shiru,-1
rashin bacci,-1
ba tare da matsala ba,1
ba tare da rarrabuwa ba,1
ba a sani ba,-1
mara kyau,-1
mara tushe,-1
rashin nutsuwa,-1
bashi da tsaro,-1
mara kulawa,1
mara tsabta,1
mara gurbi,1
ba'a magana,-1
zargi mara tushe,-1
ba a bayyana ba,1
ba a tsare ba,1
rashin ƙarfi,-1
mara ƙarfi,-1
unstintedly,1
babu tsoro,1
gogewa,-1
marasa horo,1
unstratified,-1
ba a sanya shi ba,-1
cire,1
ba zai yiwu ba,-1
m,-1
rashin nasara,-1
wanda ba zai yiwu ba,1
ba a saka shi ba,-1
mara azanci,1
wanda ba a rera ba,-1
ba a kula da su,-1
ba za a iya tallafawa ba,-1
ba da tallafi,-1
mara tallafi,-1
m,1
ba za a iya shawo kansa ba,-1
mara misaltuwa,1
mara misaltuwa,-1
ba mamaki,-1
ba mamaki,1
rashin kulawa,-1
wanda ba za a iya fahimta ba,-1
ba zato ba tsammani,-1
rashin sani,-1
m,-1
mara tsoro,-1
mara dadi,-1
mara dadi,-1
ba a share ba,-1
bayana,1
wanda ba'a saka shi ba,-1
rashin daidaito,-1
marasa daidaituwa,-1
ba da tsari ba,1
maras tausayi,-1
rashin tausayi,1
rashin tausayi,-1
rashin tausayi,-1
rashin kulawa,-1
rashin aiki tare,-1
unynchronous,-1
mara tsari,-1
mara tsari,1
rashin aiki,-1
rashin kulawa,1
untamed,-1
kwance,-1
ba a kwance ba,-1
wanda bai lalace ba,1
rashin kyautawa,-1
rashin koyarwa,-1
untended,-1
ba da izini ba,-1
wanda ba a iya tsammani ba,-1
rashin tunani,-1
ba tsammani,1
rashin tunani,-1
untidily,1
rashin tsari,-1
mara kyau,-1
kwance,-1
kwance,-1
bashi da ƙima,-1
rashin lokaci,1
kwance,-1
rashin kwance,1
wanda ba a taɓa shi ba,-1
ba a taɓa shi ba,-1
ba damuwa,-1
wanda ba a gano shi ba,-1
baza'a iya musayarwa ba,-1
fassarar,-1
wanda ba zai yiwu ba,-1
ba a bayyana ba,-1
untravel,-1
ba a juya ba,-1
ba a kula da shi ba,-1
ba damuwa,-1
ba damuwa,-1
ba gaskiya bane,-1
rashin gaskiya,-1
rashin amincewa,-1
ba amintacce,-1
rashin amana,-1
rashin gaskiya,1
ba a kwance ba,-1
rashin gaskiya,1
unturned,-1
rashin taimako,-1
mara tsari,-1
untypically,1
rashin fahimta,1
ba za a iya amfani da shi ba,-1
wanda ba za'a iya amfani dashi ba,-1
marasa amfani,-1
ba a yin rigakafin,-1
kimantawa,-1
mara bambanci,-1
kasawa,1
unvented,-1
ba da kariya,-1
mara kulawa,-1
rashin nuna iko,-1
ba da son rai ba,-1
maras so,-1
wanda ba'a so,-1
unwarily,-1
mara tabbaci,-1
a hankali,-1
rashin shiri,-1
kasawa,-1
ba tare da shakka ba,1
mara lamba,-1
unwean,-1
mara nauyi,-1
mara nauyi,1
unweary,1
ba tare da damuwa ba,-1
saƙa,1
mara nauyi,-1
maraba,-1
rashin lafiya,-1
mara kyau,-1
mara nauyi,1
ba a so,-1
rashin so,-1
ba da son ranta ba,-1
kwance,-1
mara hikima,1
rashin hikima,-1
ba a so,-1
ba'a so don,-1
rashin sani,-1
ba da sani ba,-1
ba tare da sani ba,1
mara katako,-1
unworldly,-1
rashin damuwa,1
rashin dacewa,1
bai cancanta ba,1
maras,-1
rubutaccen doka,1
unyielding,-1
sama,1
sama a cikin iska,1
har zuwa,1
upbeat,1
upbound,1
ƙyama,-1
tarbiyya,1
haɓakawa,1
juyi,-1
goyi bayan,1
kiyayewa,1
kasuwa,1
a kan mutum ta tsare,1
na sama,1
babban carboniferous,1
lokacin mafi girma na carboniferous,1
matakin sama,1
cikawa,1
a tsaye,1
tawaye,1
uproariously,1
caarfafawa,1
haushi,-1
ciki ciki,-1
juye juye,1
bene,1
tayar da hankali,-1
zuwa sama,1
zuwa sama,1
uranium 238,-1
uranium tama,1
uranoplasty,1
urarthritis,-1
uratemia,-1
uraturia,-1
sabunta birane,1
birane typhus,-1
birni,1
ureteritis,-1
urethane,-1
urethritis,-1
turawa,-1
uriya,-1
uriya lomvia,-1
uricaciduria,-1
urobilinogen,-1
urocele,-1
urodynia,-1
rashin lafiyar jiki,1
ursus ursinus,-1
urtiaria,-1
zugani,-1
urtication,-1
amfani,1
amfani,1
amfani,1
amfani da rigakafi,-1
amfani,1
amfani da,-1
amfani,1
mara amfani,-1
mara amfani,1
kwace,-1
mai amfani,1
mai amfani,-1
maki mai amfani,-1
mai amfani,1
kwatankwacin,-1
gaba ɗaya,1
uveitis,-1
uvulitis,-1
cikafarini,1
gurbi,-1
fanko,-1
fanko,1
vaccina,-1
alurar riga kafi,1
alurar riga kafi,1
allurar rigakafi,-1
rashin aiki,-1
sarari,1
injin,-1
jakar fanko,-1
injin tsabta,-1
sharar gida,1
ciwon mara,-1
vaishnavism,-1
vaisnavism,-1
acid valeric,1
valetudinarianism,1
gwarzo,1
gwarzo,1
inganci,1
inganta,1
inganci,1
zazzabin kwari,-1
valorous,1
valorously,1
mai muhimmanci,1
darajar,1
mai daraja,1
mara amfani,1
rashin iya aiki,-1
valvulitis,-1
van bogaert cutar kwakwalwa,-1
karfe vanadium,1
lalata abubuwa,-1
vanessa,1
vanilla mai kamshi,-1
bace,-1
bacewa,-1
girman kai,-1
rashin amfani,-1
vapidly,1
cin abinci,1
vapors,-1
vapors,-1
varanus,-1
varanus niloticus,-1
m,1
bambanci,-1
bambance-bambancen,-1
bambanci,-1
cutar varicella,-1
kamuwa da cuta,-1
rashin lafiya,-1
bambanta,-1
variola,1
variola babba,1
variola vaccina,-1
maganin rigakafin variola,-1
variola vaccinia,-1
bambancin ra'ayi,-1
banbanci,-1
bambanta,-1
sãɓãwar launukansa,-1
jijiyoyin jini,-1
jijiya,-1
vasalari,-1
cutar vasculitis,-1
vasovesiculitis,-1
mai shayarwa,1
girman kai,1
girman kai,1
nuna isa,-1
vd,1
veadar,1
naman alade,1
fita waje,1
ciyayi,1
ciyayi,-1
bushewa,1
da sauri,1
mayafin,-1
zargi da aka rufe,-1
velleity,-1
vellicate,-1
cikawa,-1
vellum,1
velveeta,-1
velvety furred,1
velvety gashi,1
kwalliya,1
girmamawa,1
cutar jima'i,1
cututtukan al'aura,1
maganin zafin nama,-1
jan ciki,-1
fansa,-1
ramuwa,-1
rama,1
ramawa,1
zunubi a maraice,-1
dafin,-1
dafi,-1
dafin,-1
da dafi,1
magudanar jini,-1
iska,1
ventricular fibrillation,-1
kamfani,-1
kasada,1
mara lafiya,1
la'anar venus,1
magana,-1
magana,-1
verbiage,1
da magana,1
cika magana,-1
magana,-1
tabbatar,1
gaskiya,1
vermiculate,-1
kifin kifin,1
fasaha ta harshe,1
m,1
aya,1
masani,-1
mai karko,-1
vertigo,-1
sosai,1
sosai,1
jijiyoyin jiki,-1
vesicular stomatitis,-1
jijiyoyin jiki,-1
vesiculitis,-1
vespa,-1
vespula maculifrons,-1
vestal,1
vetchworm,1
veto,-1
damuwa,-1
bacin rai,-1
rashin damuwa,-1
cikin damuwa,1
bacin rai,-1
bacin rai,-1
mai yiwuwa,1
viand,1
viatical shiri,-1
viatication,-1
viaticus,-1
viaticus shiri,-1
Tsayayyar,1
vibration,1
vibrio wakafi,1
vicariously,-1
mugu,-1
muguwar da'ira,1
cikin mugunta,1
rashin hankali,1
azabtar,1
azabtar,1
nasara,1
cin nasara,1
nasara,1
nasara,1
duba,-1
duba kamar yadda,1
wanda za'a iya gani,1
yi hattara,1
a hankali,1
da ƙarfi,1
munana,-1
tir,1
azabtar,-1
vilipend,-1
mugunta,-1
mugunta,-1
vim,1
vin ordinaire,-1
angina na vincent,1
cutar vincent,1
tabbarwa,-1
ramawa,-1
sakayya,1
ramawa,1
ruwan inabi,-1
ruwan 'ya'yan itace,-1
gonakin inabi,-1
roba,-1
karya doka,-1
keta,-1
take hakki,-1
tashin hankali,-1
tashin hankali cuta,-1
tashin hankali,1
hoda mai ruwan hoda,-1
violet mai kamshi,-1
Violet ya ji daɗi,1
Violet tinted,1
viostrol,-1
syeda,-1
maciji,-1
vipera,-1
viperine ciyawar maciji,-1
kwayar hepatitis,-1
kwayar cuta,1
cututtukan huhu,-1
budurwa,1
budurwa ulu,-1
budurwa,1
mai cutar da hankali,-1
mai kashe kansa,-1
virile,1
virion,1
kusan,-1
na kirki,1
virtuously,1
mai lalata,-1
virucide,-1
mummunan rauni,-1
virulently,1
ƙwayar cuta,-1
ƙwayar cuta da ake kamuwa,1
viscerally,1
bayyane,1
viscountcy,1
viscounty,1
viscous,1
bayyane,1
matsalar hangen nesa,-1
mai hangen nesa,-1
ziyarar,-1
ziyarar,-1
gani,1
na gani,-1
agnosia na gani,-1
aphasia na gani,-1
nakasar gani,-1
rashin gani,-1
kallon ido,1
rashin gani,-1
na gani,1
muhimmanci,1
mahimmanci,1
mahimmanci,1
shayarwa,1
sosai,1
bitamin a,-1
bitamin b12,-1
bitamin b6,1
bitamin d,-1
bitamin e,1
vitiate,-1
vitiation,-1
vitiligo,-1
silica mai ƙyalli,1
vitriol,-1
da mahimmanci,1
shayarwa,-1
m,1
a bayyane,1
rayarwa,1
raya,1
viviparous,-1
vixen,1
karasuwa,-1
vizsla,1
muryar,-1
kiran murya,-1
murya,1
ameeeera,1
giyar vodka,-1
vodka martini,1
ba shi da murya,-1
baƙar magana mara sauti,-1
rashin murya,-1
fanko,-1
ɓoye,-1
son rai,1
mai yawa,1
da son rai,1
girma,-1
nazarin ma'auni,1
yawanci,1
mai yawa,-1
bisa son rai,1
son rai,-1
mai sa kai,1
yawanci,1
volvocaceae,1
girma,-1
amai,-1
amai,-1
von cutar recklinghausen,-1
von willebrand cuta,-1
voodoo,-1
maras kyau,-1
sagir,1
voraness,1
voracity,1
jefa kuri'a,1
kuri'ar amincewa,1
jefa kuri'a,1
alwashi,1
lalata,-1
batagari,1
lalata,-1
vulgarization,-1
sabuwa,1
maras kyau,1
yanayin rauni,1
m,-1
mai rauni,1
vulvitis,-1
vulvovaginitis,-1
wacky,-1
bakin ciki,1
rangwamen aiki,1
albashi daskarewa,1
albashi,1
aiki,1
cikin hanzari,1
ƙwanƙwasawa,1
zane,-1
yi kuka,-1
marin fuska,-1
wainscoted,-1
jira,-1
tashi,1
tashi,1
farkawa,1
farkawa,-1
farka,1
yi tafiya a ciki,1
yi tafiya a kan,-1
fita waje,-1
tafiya doki,-1
walkover,1
bango,-1
walleye,-1
wallop,-1
wallow,-1
man goro,-1
waltz,1
wan,-1
yawo,1
wank,1
so,1
so,1
so,-1
sojan ruwa,-1
so kawai,1
yaƙi,-1
gajimaren yaƙi,-1
aikata laifukan yaki,-1
yakin jijiyoyi,-1
warbler,-1
warily,1
dumi,1
dumama,1
warmed,1
mai karimci,1
mai karimci,1
sosai,1
dumi-dumi,1
dumi,-1
yi gargaɗi,-1
gargadi,-1
warp,-1
warpath,-1
warping,1
garanti,1
wart,-1
yi hankali,-1
wanka,1
wanka da sutura,-1
wanka,1
wanka,1
wanka,1
wanka,-1
wanka,-1
wanka,-1
washy,-1
sharar gida,-1
kayan asara,1
sharar gida,1
vata qoqari,-1
varnar kuzari,-1
kayan sharar gida,1
bata,-1
m,-1
batawa,1
bata lokaci,-1
kallo,1
duba lu'ulu'u,-1
kallon gilashi,-1
yi hattara,1
m,-1
a tsare,1
ruwa,-1
rufin ruwa,1
beran ruwa,1
macijin ruwa,-1
mara ruwa,-1
rashin ruwa,-1
ruwan ido,-1
kashewa,-1
juyawa,-1
takarda kakin zuma,-1
kakin zuma,-1
kara ƙaruwa,1
mai kama da,1
waxy,1
mai rauni,-1
raunana,-1
raunana,-1
rauni,-1
makamin sa,-1
sa,-1
sawa,-1
gajiya,1
sawa,-1
tsufa,1
Sanya,1
iya sawa,1
gajiya,1
kasala,-1
gajiya,1
yanayi tsiya,-1
hasashen yanayi,-1
hasashen yanayi,-1
hangen nesa,-1
yanayi,-1
mai hana ruwa yanayi,-1
yanayin rana,-1
yanar gizo toed salamander,1
rigar aure,-1
rigar aure,-1
sandan siffa,1
we,1
weedless,1
weeds,-1
sati bayan sati,-1
mako-mako,-1
yi kuka,-1
kuka,-1
kuka,-1
nauyi,-1
dagawa nauyi,-1
nauyin nauyi,-1
dagawa,-1
cutar weil,-1
weirdly,1
weka,-1
barka da zuwa,1
jindadin rayuwa,1
da kyau,1
da kyau gyara,1
an shawarta sosai,1
an sanya shi sosai,1
daidai daidaita,1
kasancewa lafiya,1
da kyau daure,1
yayi kyau,1
an yi falala a kansu,1
an yi falala a kansu,1
an same shi sosai,1
an gyara sosai,-1
da kyau kiyaye,-1
da kyau saƙa,1
anyi layi mai kyau,-1
yi kyau,1
lafiya kashe,1
da kyau saita,1
an yi tunani sosai,1
sanye da kyau,1
zaman lafiya,1
lafiya,1
kyautatawa,1
zaman lafiya,1
welter,-1
saukarinna,1
werdnig hoffman cuta,-1
aphasia na wernicke,1
ciwon wernicke,-1
yamma nile encephalitis,-1
diamondback yamma,-1
yamma low gorilla,1
omelet na yamma,1
jika,-1
huhun rigar,-1
whack,-1
fasa,-1
whacking,-1
whacky,-1
kifin whale,1
wham,-1
takaici,-1
shafawa,-1
menene,1
alkamar alkama,1
karafke,1
taya mai taya,-1
maras motsi,-1
kumburi,-1
sanyin jiki,1
jiƙawa,-1
whim,-1
waswasi,-1
kwatsam,1
kuka,-1
bulala,-1
bulala,-1
rauni na whiplash,-1
juyawa,-1
waswasi,-1
waswasi,-1
waswasi kamfen,-1
busa,-1
fata fata,-1
fari,-1
farin burgundy,-1
farin cakulan,-1
farin kambun gwara,-1
farin gashin tsuntsu,-1
fararen fure,1
farin gubar dalma,1
farin fata,-1
farin kafa,-1
farin karya,1
farin lebe,1
farin rai,-1
farar huhu,-1
farin Pine boro tsatsa,-1
farin pine tsatsa,-1
farar ruwan hoda,-1
fararen Rasha,-1
farin wanki,-1
whitish,1
duka,1
duka caboodle,-1
duka kayan aiki,-1
dukkan kayan kwalliya da kwalliya,-1
dukkan kayan kwalliya da kwalliya,-1
madara duka,1
duka shebang,-1
duka ayyuka,-1
da zuciya ɗaya,1
duka,1
mai kyau,1
aksarinsani,1
gaba daya,1
wanda,1
tsakar gida,-1
sarkukk,-1
tari mai tsanani,-1
waye,-1
kara,-1
karuwa,1
karuwanci,1
mugaye,-1
mugunta,-1
mugunta,-1
fadi,-1
fadakakke,1
fadi da alama,-1
bazawara,-1
sarrafawa,-1
mai karfi,-1
wiesenboden,-1
juyawa,-1
mara motsi,-1
daji,-1
katin daji,-1
agwagwa,-1
akuya daji,-1
guduwa daji bi,-1
dokin daji,-1
farar daji,-1
tumakin daji,-1
yajin daji,-1
jeji,-1
namun daji,1
daji,1
daji,1
daji,-1
wile,-1
da gangan,1
da gangan,1
williams ciwo,1
wasies,-1
shirye,-1
shirye da iyawa,-1
bisa yarda,1
mara hankali,-1
wilms ƙari,-1
ƙwayar wilms,-1
fatalwar wilson,1
wilsoniyanci,1
so,-1
so cuta,-1
karas,-1
narkewa,-1
wily,1
lashe,1
ci nasara,1
wince,-1
iska,1
hurawar iska,-1
faduwar iska,1
windily,1
iska,-1
Tuddan,-1
mara iska,-1
rashin iska,-1
rigar taga,1
gyaran window,-1
iska,-1
ruwan inabi,-1
giya,-1
siffar reshe,-1
wink,1
kiftawar ido,1
rashin nasara,-1
cin nasara,1
winnow fita,1
mai nasara,1
dayan nasara,1
lokacin hunturu,1
giya,-1
kashe,-1
mai waya,-1
hikima,1
hikima,1
wayanan,1
cikin hikima,1
fata,1
yi fatan for,1
fata,1
fata,1
fata,-1
fata,1
fata mara kyau,-1
wistfully,1
wistfulness,-1
babba,-1
janye,-1
janyewa,-1
bayyanar cututtuka,-1
bushe,1
bushewa,-1
withering,1
shaida,1
wittily,1
witting,1
wittingly,1
girgiza,-1
kaito,-1
woebegone,-1
masifa,-1
kaito,-1
bala'i,-1
cikin wolfishly,1
mata,1
yi mamaki,1
abin mamaki ya faru,-1
abin al'ajabi,1
abin mamaki,1
mamaki,1
banmamaki,1
banmamaki,1
ya kasance zuwa,-1
kona itace,-1
fayil na itace,1
kora itace,-1
kaza na itace,-1
katako,-1
sabun,-1
da ulu,-1
ulu mai ulu,-1
katanga mai ulu,-1
gashi mai ulu,-1
wooly,-1
gashi mai gashi,-1
woozy,-1
kayan miya,-1
karafarini,-1
Dankaran miya,-1
makantar magana,-1
maganar rashin ji,-1
maganar allah,1
wordily,1
kalma,-1
wording,1
kalmomi,-1
rubutun kalmomi,-1
kalmomi,-1
aiki,1
motsa jiki,-1
aiki dakatar,-1
aiki ta hanyar,1
lokacin aiki,1
yi aiki har,-1
aiki,1
aiki fita,1
yana aiki,1
al'amuran duniya,1
duniya aji,1
rikodin duniya,1
gajiyar duniya,1
masu son duniya,1
tsutsa ta cinye,-1
macijin tsutsa,1
wormy,-1
sawa,-1
tsufa,-1
damu,-1
cikin damuwa,1
worrisome,-1
damu,-1
cikin damuwa,1
mafi muni,-1
damuwa,-1
kara tsananta,-1
damuwa,-1
sujada,1
mafi munin,-1
wort,-1
daraja,1
cancanta,1
cancanta,1
mara daraja,-1
mara amfani,1
mai amfani,1
cancanta,1
rauni,-1
rauni,-1
wow,-1
kunsa,-1
takaddama,-1
a nannade,1
kunsa,-1
Kintsa takarda,-1
fushi,-1
fushi,-1
cikin fushi,1
lalacewa,-1
lalatawa,-1
wren tit,-1
tsananin baƙin ciki,-1
tir,-1
tir,1
tir,-1
wring,-1
wring daga,-1
alagammana,-1
rubuta kashe,-1
rauni,-1
sabuwa,-1
salon rubutu,-1
ba daidai ba,-1
ba daidai ba,1
kuskure,1
ba daidai ba,-1
fushi,-1
fushi,-1
baƙin ƙarfe,-1
fuska mara dadi,-1
wryly,1
xanthoma,-1
xanthoma multiplex,-1
xanthomatosis,-1
xanthomonas,-1
xanthosis,-1
xe,-1
xenicus gilviventris,1
xenon,-1
kyamar baki,-1
baƙuwa,-1
xeric,-1
xeroderma,-1
launi na xeroderma,-1
xerodermia,-1
xeroma,-1
xerophthalmia,-1
xerophthalmus,-1
xerostomia,-1
xerotes,-1
xiphias,-1
xxy ciwo,-1
yak,1
yammer,-1
ma'aunin ma'auni,-1
yatobyo,1
yaw,1
hamma,-1
hamma,-1
yawp,-1
haushi,-1
Ee,1
dot dot,1
kowace shekara,-1
marmarin,1
marmarin,1
yisti kama,-1
mai yisti,-1
yi ihu,1
ihu,-1
rawaya,-1
rawanin rawaya,-1
makantar rawaya,1
rawaya dadi,-1
dwarf rawaya,-1
Dwarf rawaya dankalin turawa,-1
cutar zazzabi,-1
