"linenumber","sentiment","tweet_text"
3527,-4,": Sai yanzu? Mun gode was Allah mun hango makarkashiyar da wuri."
3528,-8,"Wallahi wannan mgn baba karya kakeyi kadai kara kadan yan Nigeria cikin halin kakani kayi kuma zalunci ba"
3529,-3,"ja zakallahu kairan"
3531,1,"To ina 'yan Right da 'yan shata sai su sa a biya dukiyoyin al'umma wadanda"
3532,-1,"Dama bahaushe yce bari ba shegiya vace"
3533,2,"Hakan ba abin mamaki bane don duk mai tunani yasan hakan zai faru tun lokacin kafa dokar sai dai m"
3534,4,"Gaskiya bahaka bane iya yanki da zanga zanga ne tafaru ne yasa dokar tabaci jama a murinka tunanin"
3535,2,"Kaduna Baki daya ko Kuma yankin da abin yafaru menene gaskiyar wanna maganar muyankin kaduna North meya shafemu akan hakan"
3536,4,"APPLICATION DA ZAKA DUBA TARIHIN DUK WANI DAN KWALLO KO SAKAMAKO KWALLO KO TARIHIN KULOB DIN DA"
3537,7,"Allah ya kyauta,zaman Lafiya dai,sunan wani shiri na freedom radio"
3538,1,"Shegan bawa saboda sun, iya bada nasawa a aljuhuko"
3540,-2,"Duk wani mai mugun nufi Allah ya mayar masa da nufinshi akan sa"
3541,1,"Shi kuma menene manufarsa?"
3543,0,"Kanawan Dabo ko dame kazo anfika, hahahaha soshiyal midiya I swear this one sweet me pass"
3546,-8,"Dan girman Allah me yasa baxaku saka social media dinnan da turanci ba Wlh kunso Ku bani wahala"
3548,-3,"Dan gaskiyakam rikici Ya Kazance anan kudu"
3549,0,"Ya na da Kay Asamu mafita"
3550,4,"Tog allah ya kawo mafita da zaman lafiya"
3551,-4,"Allah yasa wan nan ganawa ta zamo silar kawo karshen ta addanci a Nigeria baki daya."
3552,-6,"Idan kayi wasa kuwa sede kaji sun mayar da kai Daura wlh"
3553,1,"Shima Buharin da irin tasa boyayyar manufar"
3554,4,"Gaskiya ne wannan"
3555,0,"Yadda zaka dawo da nombobin daka goge ko aka kiraka bakayi saving ba tareda duk wani Kiran dakayi 0"
3557,0,"Koda na ji, naje Jigawa na kunna fanfo zan sha ruwa sai kawai naga Madara na zubowa"
3559,-3,"Sun bue pompon shayarwa kenan?"
3560,-1,"Kaji dattijo mai halin kwarai"
3563,-2,"kowa ya Sai rariya episode labari mai dauke da darasi na rayuwa"
3564,6,"Yara zasu sha dadi kenan."
3569,-2,"Shi da gandujen idan sun hadu ko a taro ne babu wanda yakewa wani magana."
3570,-2,"Allah ya kara hada kan shuwagabanninmu domin hakan alkairi ne agaremu talakawa yabasu ikon tausasa mana"
3572,1,"To Kucemasa Mungode, Yaron Mu."
3573,2,"Uwar bari yafara gani ai, da dane makarantar da kwankwaso yayi ma baxai bari abude ba kamar yadda"
3574,-1,"Kai alaji bagaskiya bane allah kyauta"
3575,0,"Da kyau.. wai Dansanda ya ga rawar soja"
3576,2,"Siyasa"
3578,-1,"To ina jugunu Kuma , an kawo me jan kunne"
3579,-2,"kowa ya Sai rariya episode labari mai dauke da darasi na rayuwa"
3580,2,"Gaskia de banji dadi ba. GA manyan coaches Yan asalin jihar Kano da suke kokari a club club na kas"
3581,6,"Kawai dai a gyara aikin dan sanda a najeriya, ko an canja suna ai ba'a canja halaiyarsu ba."
3582,5,"Wow wannan nasara ce ga mu yan kano pillars"
3583,5,"Farar Fata Ko? Hhh kace akwai yuyuwar kawo mana Messi Ko Mbappe gaba kadan."
3586,1,"Allah yakawo daidaito"
3587,-2,"Wannan ihune bayan hari kayiwa Talakawa abinda sukeso mana kagani"
3589,1,"Kadan ya suka gani"
3591,-8,"Ai dama zidane dan wahala ne"
3592,-2,"kowa ya Sai rariya episode labari mai dauke da darasi na rayuwa"
3596,-2,"kowa ya Sai rariya episode labari mai dauke da darasi na rayuwa"
3597,3,"Ko shakka babu"
3598,-1,"Ya kawo chanji ko ayimasa revolution"
3599,6,"YADDA ZAKA GYARA VIDEON KA YAYI KYAU KO KA GYARASHI YA KOMA HD DA SAURANSU"
3600,-5,"Zidane coach din sa' amma realmadrid tafi qarfinsa"
3603,-2,"Adai bawa demokaradiyya dama tai aikinta ba kama karyaba"
3604,0,"To kowa dai da rabonsa ubangiji yake halittarsa wani bazai karbi rabon wani ba"
3607,1,"Alhamdulillah. Munataya mal. Murnar Allah yataya ruko"
3609,-2,"Hmmm kaji yaro d rashin kunya"
3610,-3,"Ko ba gargadi ba, To waye ya jawo koma mene ayiwa yan kasa abinda yakamata mana ."
3611,0,"Allah baya bacci ayidai mugani wataran wasune"
3613,-5,"Akwai kiyama Ai wllh nasan karshe ace koto ta Kori karar Kuma tinda Naga jiya Dan iskan ya Tafi ab"
3615,2,"Ina ta ga wani zanin bare ma a yi maganar sauyi. Zanin kenan tilo"
3616,4,"ai duka manufar dayace"
3619,1,"ALLAH ya temaka ALLAH yabada ikon jagoranci"
3620,11,": Allah ya taya shi riko ya karawa malam lafiya da tsawon rai mai amfani Amin"
3621,11,"Allah ya taya shi riko ya karawa malam lafiya da tsawon rai mai amfani Amin"
3623,-1,"Masha Allah, Allah ya karawa malam lafia."
3625,0,"don Allah ya zanyi na buntui wanda suka gabatar da shirin ""alu bale"" yanzu, ina da tambaya. . W"
3629,0,"Masha Allah, Allah ya taya Shi riko an ajiye kwarya a gurbin ta"
3633,-2,"APPLICATION ME MATUKAR HADARI ACIKIN AL'UMA WANDA YAKE RABA YAN MATA DA SAMARINSU KO MATAN AURE DA"
3634,-2,"kowa ya Sai rariya episode 1"
3635,2,"wannan shine abinda muke ta buri me gidanta ya dubeme dashi."
3637,-1,"Mun gaji da gafara sa ........ Allah dai ya tsare"
3638,1,"Ga Allah dai muka dogara. Allah ya yaye mana wadannan musibu saboda annabi"
3639,-1,"Alhamdulillah Allah ya sadamu da alkairan dake ciki watan"
3640,-1,"Happy mauludin annabi nawa shumagaba Muhammadu ka huce kowa duk Mai kinka ya xama Wawa wllh mu sai da ga amina.s a w"
3642,8,"Tayi mana Daidai Allah yasa mijinta yaji wannan korafi kuma a kawo gayar wannan ya nuna mana irin kishinta ga yankinta"
3643,3,"Aikin bur! Wait inji tusa."
3644,-2,"kowa ya Sai rariya episode 1"
3645,3,"Allak yakawo mana sauki"
3648,-3,"Allah yabawa dinma lfy kuma Allah ya kara kare mana garinmu dama Nigeria gava daga"
3649,0,"Rashi sanin makomar zanga zanga ne ya jawo."
3650,1,"Wanda baya jihar kano ita ina ze iya saurara?"
3652,6,"To mudai fatanmu bawai yin zanga zanga ba Allah yasa su shugabanni su gani su kawo gyara"
3654,0,"A ai ba mamaki don su ma ai kutse su me wa yan- najeriya"
3655,-2,"APPLICATION ME MATUKAR HADARI ACIKIN AL'UMA WANDA YAKE RABA YAN MATA DA SAMARINSU KO MATAN AURE DA"
3656,-2,"APPLICATION ME MATUKAR HADARI ACIKIN AL'UMA WANDA YAKE RABA YAN MATA DA SAMARINSU KO MATAN AURE DA C"
3657,-1,"Mu yawuce kawai bama sanshi, domin a FRANCE zakaga yana kwallo amma a man united baya sa jiki yana c"
3658,0,"Allah ya kyauta"
3660,0,"Ya katamat ayi hakan abune mai kyau"
3662,1,"To katsina fa? Bamutane bane aka kasheko"
3663,0,"Gaskiyane ya kamata suji da abinda yake damunku a kasarku,kuma kusani alhamdu lillah baba buhari bays tso"
3664,4,"Allah Ya ba Biden nasara"
3666,6,"Alhmdlh kunyi daidai.. Thanks for that."
3667,5,"Gaba dai Gaba dai Nigeria Allah ya dafawa kasata."
3668,-3,"Meya hadasu damu Suma suji da tasu matsalar Kuma sudena sakamana Baki a harkar kasarmu"
3669,-1,"Allah yasa zaman da sukeyi a kawomuna karshen matsalolin dake damun kasarmu musamman a Arewa"
3671,3,"Suna da hankali kenan"
3672,-1,"Ba wai"
3673,1,"Allah yayi masu jagoranci mai albarka."
3676,0,"Zasuyi Allah wadai da kisan masu zanga-zanga amma banda kisan da 'yan bindiga sukayi ma mutane a arewacin kasar nan."
3677,-2,": Yaushe zasu fara sa idon Kan kashe Yan shi'a da gwamnatin keyi."
3678,-5,"Dan Allah Suyi mana Shiru, Sumasu Zanga Zangar Basu Suka fara taba Mutane da kayan Gwamnati ba, Meyasa ba"
3679,-4,"Nan kuka fi kauri su kuma masu lalata kadarori da one dukiyar jama'a fa me kuke a kansu??"
3683,-3,"Karya suke,rane dasuka fara kuma rane akasa curve,makaryata ba'ayi wani kowneki ba ana zanga zanga ba"
3684,2,"Kuma kuji da abibda yake damunku, kun iya kashe baqaqen fata a qasarku, amma kun iya sa ido awata qasar. Chan da matsalarku"
3685,-2,"Muma yan nigeria munyi Allah wadai daduk wani mai goyon bayan ta addanchi"
3686,3,"Suyi Allah wadai da rashin hankalin da aka nuna mana"
3687,2,"To Ya Tayi da Nata Kisan Bakaken Kuma? Uwar Makirce November Nana Tafe Kuwa"
3689,0,"Daga baya kenan tacigaba da allah wadai din"
3692,-3,"Maganar Gwamnati tayi magana Akan kashe Yan zanga zanga bashi bane mufuta! Al'ummar Nigeria suna cikin mu"
3693,4,"Ba ku san fadan gaskiya. Ku fadawa duniya cewa sun lalata JA'IZ BANK, saboda yana tafiya kan tsarin musul"
3694,-1,"Zanga zanga Kabilace ce kawai .katsina zamfara sokoto kebbi Mutun nawa ? Yan bindiga suka kashe balle"
3695,1,"To ai baikamata suce ba saisuce Suke so"
3696,0,"Matasa kada mu bari ayi amfani da mu wajen rusa kasar mu, don biyan bukatun siyasar wadan da basa nufin m"
3697,3,"Allah shikiyaye gaba ameen"
3700,-2,"Shin kome ye ne matakin dagwamnatin Nigeria zata dauka akan mutanen zamfara da bandits suka hallaka jiya laraba har su ?"
3701,-1,"Masha Allah,Allah Ya Kara Hadakansu"
3702,-3,"Wannan ai dan bancin mulki akai mana a Nigeria shin ba sa duna irin ai ka aika da a kemana a"
3703,0,"Allah sarki shugaba jujine zagi ta da hankali bazaisa bukatun yan kasa su biyaba, ba muna kare shugaba bu"
3704,-1,"Katon banza. Jahili kawai. Jaki."
3705,-2,": Yaushe zasu fara sa idon Kan kashe Yan shi'a da gwamnatin keyi."
3706,-2,"meyer Kumar gare sa? Shin a hausa sa ne ko shi? Ku saurari wakilin ku da ya kai labarin ziyaran sarkin za 8"
3707,-4,"Allah sa sun saka ido kuma akan barnar da musu zanga-zangar sukeyi."
3708,1,"Muma muna saka ido kan chin zarafin da akeyi wa yan zanga zanga a amurka da kuma bakake."
3709,-2,": Yaushe zasu fara sa idon Kan kashe Yan shi'a da gwamnatin keyi."
3710,0,"Allah ya kyauta."
3712,4,"Gaskiya dae"
3713,2,"Ko kunsan irin satar da masu zanzanga kema jama a garuruwan da abin ke faruwa meyasa baku baiyana taba"
3714,1,"Allah ka ceto kasar mu daga rushewa"
3716,9,"Sha sha sha! Allah ya tsine mohammadu Buhari"
3718,10,"Kaga aiki jahilai"
3719,-6,"Abaya basu sa ido akan kashe kashe dakuma garkuwa da mutane da akeyi a arewacin nigeriyaba sai yanzu Allah shi kyauta"
3720,0,"Allah ya kyauta"
3721,0,"Yakamata duk wani tan dada zaune tsaye ahukuntashi don wannan zanga zangar tasu da manufa sukeyi"
3722,0,"Lokacin da kukaci zarafin Yan Amurka waye ya saka muku Ido???"
3723,9,"Su sukajawa kansu zaman lafiya yafi komai dadi"
3724,0,"kusa harda hancima inkun iya. Nonsense"
3725,-2,"Ba wani zanga zanga masu ta da fitana a kasa dai"
3726,1,"Su kuma masu zanga zangar abinda sukeyi wa mutanen gari wayake saka ido akansu"
3727,-2,"Yaushe zasu fara sa idon Kan kashe Yan shi'a da gwamnatin keyi."
3729,0,"Sai suyi ta sakawa, Allah ya fisu"
3730,1,"aminu gamawa"
3731,0,"Allah yacigaba da tonamusu asiri"
3733,3,"Allah yakara daukaka ku voa"
3734,1,"Alhamdulillah Allah ya tabbatar mana da zaman lpy a jiharmu dama kasa baki daya."
3735,-1,"Ai dama kanu mutumin banza ne"
3736,0,"As we are saying in yasha wuta tun yaushe gubar zai wanke kuma aci"
3737,-1,"Gubarma wani ya nema ya rasa... karamar cuta bata kashe Dan Nigeria.."
3740,-3,"Ba matsala zasu tantance idan sun kai gida"
3742,1,"lallai harkas ta samu"
3744,-3,"kaji karya ai nan bablagos bane kuma tsohon hotone wlh"
3745,4,"Kaga wannan yazama gani ga wane ya ishi wane tsoran Allah .sama dai muslims"
3746,3,"Haka muke son ji cewa an hukunta duk wanda zai taba mana wanda mukafi so kuma mukafi fifitawa samada 0"
3747,0,"Da hakan yafi"
3748,0,"Allah ya tsaremu da shedannu"
3749,0,": Da ma yunwa da fatara KE damun mutane, an dai fake ne da da ma aka ce"
3750,0,"Da ma yunwa da fatara KE damun mutane, an dai fake ne da da ma aka ce"
3751,1,"An zo wurin"
3753,-2,"Wani abu sai dan arewa"
3755,0,"Allah Ubangiji yajikanshl da Rahama"
3758,6,"Allah ya kawo mana zaman lafiya a Najeriya amin"
3760,-1,"A kd kuma yana kara hawa"
3761,-1,"Ina goyon bayan matashin da ya fille mishi kai gajarumin daya kashe malamin da yayi batanci ga annabi saw"
3766,-1,"Wannan shi ne hukuncin sa a nan duniya. Kafin ya tarar da uwarsa a can"
3767,1,"chab.... Zan ga sakaran da zai dawo"
3768,5,"Wannan abu kam yayi daidai"
3769,-3,"Allah yasa ganawar ta zama tsari na kawo karshen zanga zanga a Nigeria"
3770,0,"Toh Allah ya rufa asiri, Haka kuma abun yake kasancewa Dame kuma zaaji, fama da yadda zasuyi, ko aikata zunubi ."
3772,0,"Da kyau"
3774,-3,"saboda su matan sassakosu akayi akenan,, kaji wata magana mara ma'ana plss"
3775,6,"yanxu kuma kai da kace su suka lalata kasarnan wane taimako xasu baka yanxu kuma"
3778,-1,"baza ayi ba sune mutane"
3781,4,"Sundade basu shiga ba"
3782,-1,"Tana kasa tana dabo"
3783,-5,"wlh kumma raina muna da wayu mu yan Arewa ana ta kashe mu baku yi magana sai wasu ba'a wucce kashe mu"
3784,3,"Mai yasa bai yi jawabi akan abin da yake faruwa a Zamfara ba gaskia fa abin ya Fara"
3785,4,"Barazanar banza kai da kasa aka kashe bakar fata Wanda duniya ta gani yan sanda suka makureshi har ya uu"
3786,-5,"shikenan sai yasa ahau sama a sassako masa wata amma sandar marke tafi kwari"
3787,0,"Iya binciken ne kawa?"
3790,1,"ya za ai su dawo?"
3791,0,"Sabo da shi ke ci da mutane."
3792,0,"Allah Ya sa a watsa alheri"
3793,-1,"Muna rokonku kudaina zalintar talakawa."
3795,-1,"Bayan yasakesu"
3796,4,"Gaskiya Kam"
3797,-2,"Kowa yayi dai-dai karfinsa. Kuma wacce bata son kayan aure babu laifi ta gaya wa wanda zai aure ta cewar bata so"
3798,4,": No kayan aure No kayan daki ,idan aka hana kayan aure kmr an hana kayan dakine"
3799,4,"No kayan aure No kayan daki ,idan aka hana kayan aure kmr an hana kayan dakine"
3800,2,"To ai suke zugasu domin ganin watsa wanan gwamnati"
3801,6,"daidai kenan"
3805,1,"Amma abin tambaya anan y akayi duk tsawon brush y wuce makogoronsa"
3806,1,"Wata sabuwa kenan"
3808,4,"Ko dai a hana iyayen mata yin kayan daki"
3809,2,"Abinda zaiyi wu shi ake yi,"
3812,3,"Da yataimaka WA Mata kwarai, Don sunyi kwante."
3815,2,"Koya hana kayan sure , samari basu da ayyukanki gsky.fidda zakka working committee kuma a raba yadda"
3817,2,"Wow wai mi gamnatin takeyi ne haka Tana ganin wasu batagari na ta lalata kayan kasa da na al'umma"
3818,-1,"Ya taa bawa an Arewa hakuri"
3820,1,"Tir da wannan jawabin"
3821,1,"Yakamata yansanda su gaggauta yankemasa hukunci da bashi kyakkyawan horo domin yayi bayanin sauran wa"
3822,1,"No time to waste sai baba Ganduje"
3823,2,"To shikenan haka ake so"
3824,5,"GYARA: Masu zanga-zanga sun kona motoci a tashar Oyingbo."
3825,1,"A tsawaita binciki har wanda baa tsammani zaa kama"
3826,1,"Ubanka kwaniti ake kafawa ko curfew"
3827,0,"Nan gaba yadda ake kashi zaku kawo"
3828,-4,"Bama goyan baya sbd zai iya haddasa fitina tsakanin nagari da mugu"
3829,4,"Ni a tunani Allah ne ya kama Yan kudu"
3832,0,"Muma munja kunnensu da sukama kansu"
3833,1,"Wata sabuwa"
3834,-2,"Babu Rami me yakawo Rami"
3836,-2,"Joe Biden kaima kaji da kanka."
3838,-2,"Please ya daina Interfering a alamuran Nigeria. Saboda ba Dan Nigeria bane. ALLAH na tareda"
3839,0,"Sai yahja da karfi fa"
3840,-3,"Ku fada ma nan ba lagos bace"
3842,-2,"Miya yasa bata hana Donald Trump ba sai Buhari"
3845,0,"Taji da kanta"
3846,-1,"Sudake kashe miliyoyin jamaafa"
3847,0,"Munafuka. Mutun nawa sai sanadiyar mutuwar su a a libya da syria da yamen?"
3848,-1,"Yayi dai dai ku kuma yan arewa sai kuyi hattara because angama masu aikin su yau za ai mana namu basa su be careful"
3849,1,"Kawai a cire mana su a kasan"
3853,0,"Tofa Allah ya kyauta"
3855,-1,"Wan Nan sunanshi ta'addanci"
3857,1,"Shawarar ki tayi kyau"
3859,0,"Cab.itama indian taji da kanta mana balle wai har ta taimakawa wasu"
3860,0,"Aikin Banza. Manyan Guda nawa ne sukaje? Girma yariga wayau kawai"
3862,3,"To kugaya mata komin Nisan jifa"
3864,1,"Aduba matsalar a dauki mataki mana kar ta ta girma"
3866,-3,"Aikin banza wai an lullube kwai da kashe,cin Shi ai sai mahaukaci"
3868,2,"Ha'a, wai mi 'ake so da wannan kasar Ana shiri a tasar da kasarnanne Kawai lokacin tashin ta baiyyiba"
3869,1,"To Allah ya kyauta"
3872,-2,"Kina ruwa"
3873,0,"Allah shi kyauta"
3875,-2,"Allah kawo karshen wannan masifar da ta' addabi al'umma a arewacin kasar mu najeriya"
3877,-1,"Allah ya kawomana karshen ta,addance a kasarmu Nigeria"
3880,-1,"Idan har adalci gwamnati zatayi tofa ya kamata a duba batun arewa bayan biyawa yan kudancin kasar nan"
3881,-2,"Mu da za'a raba da ba hakaba"
3882,2,"Kasance a gda talakawa su fita kana zuga su ko"
3886,4,"Zamuyi duba zuwa abu .yawan matasan dabasuda aikinyi. .Rashin maida hankali Aharkar C"
3887,1,"Comr shehu sani amatsayinkana mutu mai ilimi kanaganin duk abinda wata hukumar tsaro ke"
3888,0,": Allah yajikansu da rahama allah yakawo mana dauki dan shegaba jagaba Annabi Muhammad saw"
3889,1,"Wannan zanga zanga da ake ta yi na son zuciya ne da rashin kishin kasa!"
3891,1,"A ganin ka ko karfin Gwamnati yafi na yan zanga-zangar son rai..."
3892,-1,"Wannan komai ma fada zai dan adawane"
3897,2,"Wannan ita ke nuna cewar fa bama talakawa ba kowa ya gaji da mutumin Allah ya kiyaye"
3900,5,"Su yi shekara dubu suna yi, who cares?"
3902,1,"Abinda tsadar biredi ta haifar a Sudan, in munyi sa'a hukumar SARS ta haifarda shi."
3904,0,"Ball kenan dama jikin ta fari da bakine"
3905,3,"Kayan alumna dai ku fadi gaskiya mana"
3906,4,"APPLICATION DA ZAKA DUBA TARIHIN DUK WANI DAN KWALLO KO SAKAMAKO KWALLO KO TARIHIN KULOB DIN DA YAKE DA S"
3907,2,"A chanza lafazi ba gani a bace"
3909,-3,"Eh wnn Babu laifi, Kuma hkn yanuna zallar zalincin shuwagabanni"
3911,1,"Abin ban kunya"
3912,-2,"sun juma basu janye ba"
3913,3,"Masha allah damun masu wadata basa taimako sai tabaci"
3914,-2,"wannan gargadi ne ga shuwagabannin nigeria da su tashi tsaye wajen kyautata jin dadin talakawan su kafin a"
3916,-2,"Naji dadin wannan wasa wlh"
3917,4,"APPLICATION DA ZAKA DUBA TARIHIN DUK WANI DAN KWALLO KO SAKAMAKO KWALLO KO TARIHIN KULOB DIN DA YAKE DA S"
3918,-1,"Matsala nigeria bodace saboda babu abinci a kasa wannan fadace fadacen wlhi yunwa ce abinci yayi tsada ya n CU"
3919,7,"To libiyawa muna fata Allah ys hk yakawo karshen tashin hankali a kasarku"
3925,6,"Allah yasa agama lafiya"
3927,1,"Muma mun karrama wanda yayi Filliyar a zukatan mu"
3930,5,"Mu real madrid mu muke da nasara"
3932,-3,"Wannan ai kisan kwana idan aka hada katsina da zamfara, amman bai yi magana ba. Sai don an kashe barayin"
3933,-1,"Rashin daukar mataki cikin lokaci shi ya sa ta kai ga haka. Shagabanni sun yi kunnuwar shegu da farkon wann 2"
3934,-5,"Toh inya pada musu uwarmai zasu Masa duk ba suna suka Bata kasarba"
3935,2,"Allah ya tsine mata Albarka"
3936,-1,"Idan babu rami me yakawo rami, kuna da hannu dumu dumu acikin wannan rikicin,."
3937,5,"YADDA ZAKA KOYI ADDU'OI KALAKALA CIKIN SAUKI HARDA na kariya tareda karanta maka addu`aR daya kamata ka k"
3938,5,"YADDA ZAKA KOYI ADDU'OI KALAKALA CIKIN SAUKI HARDA na kariya tareda karanta maka addu`aR daya kamata ka k"
3939,5,"YADDA ZAKA KOYI ADDU'OI KALAKALA CIKIN SAUKI HARDA na kariya tareda karanta maka addu`aR daya kamata ka k"
3941,12,"Muna Addu ar Allah yabawa qasarmu lafiya da zaman lafiya albarkacin annabi Muhammad sallallahu alaihi wasallam"
3942,6,"Dole Buhari ya Kirkiri Ministry of ENDSARS domin zaman lafiya"
3944,4,"Allah yasa mu samu sauki a wannan tattaunawar"
3946,0,"Yadda zaka dawo da nombobin daka goge ko aka kiraka bakayi saving ba tareda duk wani Kiran dakayi Koda yaka"
3947,-1,"Allah ykw mana mapita a Nigeria"
3948,-8,"Dan wahala"
3951,0,"Yadda zaka dawo da nombobin daka goge ko aka kiraka bakayi saving ba tareda duk wani Kiran dakayi Koda yaka"
3952,0,"Tur da matsegunta"
3954,0,"Yadda zaka dawo da nombobin daka goge ko aka kiraka bakayi saving ba tareda duk wani Kiran dakayi Koda yaka 9"
3955,5,"saura aukar matakin daya dace"
3956,2,"Allah ya jikan wadanda suka mutu Allah yakawo karshen duk wani tashin hankali a arewa da kasa gaba daya"
3957,-1,"Allah ya sa muji alheri"
3958,-1,"Toh ya ake ciki baba"
3960,-4,"Ba matsala bane yin jawabin aikatawa babu cikon alkawali"
3961,-2,"Allah ya sa ya fadi alkhairi."
3962,2,"Masha ALLAH ALLAH yasa karsu rubuta masa abinda zai batawa yan kasa rai amin ya ALLAH"
3963,-3,"Dama ya bari sai karfe :00am bayan Sallah Isha'i"
3966,-2,"Allah sarki. Mutum yana can yana shan azaba nan kuma wai ana bikin karrama shi. Hmmm bata lokaci a banza"
3967,-1,"bazakuce masu zanga-zangar endsars ba, shaggu dakikai sae wani masu tarzoma. Allah wadaranku"
3968,-7,"Eh bai waci abu biyu ba -bai waci dan shi musilme bane -bai waci wata magana da yay akan kisan da akiyiwa musilmai ba"
3969,0,"Azaba kuma nacan Yana sha kala kala"
3970,1,"Saboda kafirci"
3972,1,"Taje Lahira ta hana yasha dukan tsiya mana."
3973,2,"Wannan soma ta6i ne, yan sudan su suka jawakansu duk abinda suka gani domin basu koyi darasiba dagga kasar libiya ba."
3974,-2,"Allah Kawomuna qarshen wannan kashe kashe"
3975,1,"Sumadin to allah kyauta"
3977,2,"YADDA ZAKU GA NUMBOBIN WADAN DA SUKE MU, A MALA DA MATANKU KO BUDURWARKU KO KUMA KANWARKU DA SAURANSU 9"
